"genome"	"mean_coverage_bin"	"3-Hydroxypropionate bi-cycle"	"Acetyl-CoA pathway, CO2 => acetyl-CoA"	"Citrate cycle (TCA cycle, Krebs cycle)"	"Dicarboxylate-hydroxybutyrate cycle"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"	"Glyoxylate cycle"	"Hydroxypropionate-hydroxybutylate cycle"	"Methanogenesis, CO2 => methane"	"Pentose phosphate pathway (Pentose phosphate cycle)"	"Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)"	"Reductive citrate cycle (Arnon-Buchanan cycle)"	"Reductive pentose phosphate cycle (Calvin cycle)"	"Complex I: NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria"	"Complex I: NADH dehydrogenase (ubiquinone) 1 alpha subcomplex"	"Complex I: NADH:quinone oxidoreductase, prokaryotes"	"Complex II: Fumarate reductase, prokaryotes"	"Complex II: Succinate dehydrogenase (ubiquinone)"	"Complex II: Succinate dehydrogenase, prokaryotes"	"Complex III: Cytochrome bc1 complex"	"Complex III: Cytochrome bc1 complex respiratory unit"	"Complex III: Cytochrome bd ubiquinol oxidase"	"Complex IV High affinity: Cytochrome bd ubiquinol oxidase"	"Complex IV High affinity: Cytochrome c oxidase, cbb3-type"	"Complex IV Low affinity: Cytochrome aa3-600 menaquinol oxidase"	"Complex IV Low affinity: Cytochrome c oxidase"	"Complex IV Low affinity: Cytochrome c oxidase, prokaryotes"	"Complex IV Low affinity: Cytochrome o ubiquinol oxidase"	"Complex V: F-type ATPase, eukaryotes"	"Complex V: F-type ATPase, prokaryotes and chloroplasts"	"Complex V: V-type ATPase, eukaryotes"	"Complex V: V/A-type ATPase, prokaryotes"	"CAZy: Alpha-galactans"	"CAZy: Alpha-mannan"	"CAZy: Amorphous Cellulose"	"CAZy: Arabinan"	"CAZy: Arabinose cleavage"	"CAZy: Beta-galactan (pectic galactan)"	"CAZy: Beta-mannan"	"CAZy: Chitin"	"CAZy: Crystalline Cellulose"	"CAZy: Fucose Cleavage"	"CAZy: Mixed-Linkage glucans"	"CAZy: Mucin"	"CAZy: Pectin"	"CAZy: Polyphenolics"	"CAZy: Rhamnose cleavage"	"CAZy: Starch"	"CAZy: Sulf-Polysachharides"	"CAZy: Xylans"	"CAZy: Xyloglucan"	"Methanogenesis and methanotrophy: Key functional gene"	"Methanogenesis and methanotrophy: acetate => methane, pt 1"	"Methanogenesis and methanotrophy: acetate => methane, pt 2"	"Methanogenesis and methanotrophy: acetate => methane, pt 3"	"Methanogenesis and methanotrophy: dimethylamine => monomethylamine"	"Methanogenesis and methanotrophy: methane => methanol, with oxygen (mmo)"	"Methanogenesis and methanotrophy: methane => methanol, with oxygen (pmo)"	"Methanogenesis and methanotrophy: methanol => methane"	"Methanogenesis and methanotrophy: monomethylamine => ammonia"	"Methanogenesis and methanotrophy: putative but not defining CO2 => methane"	"Methanogenesis and methanotrophy: trimethylamine => dimethylamine"	"Nitrogen metabolism: Bacterial (aerobic-specific) ammonia oxidation"	"Nitrogen metabolism: Bacterial (anaerobic-specific) ammonia oxidation"	"Nitrogen metabolism: Bacterial/Archaeal ammonia oxidation"	"Nitrogen metabolism: Dissimilatory nitrite reduction to ammonia (DNRA)"	"Nitrogen metabolism: Nitrogen fixation altennative"	"Nitrogen metabolism: ammonia => nitrite"	"Nitrogen metabolism: nitrate => nitrite"	"Nitrogen metabolism: nitric oxide => nitrous oxide"	"Nitrogen metabolism: nitrite => nitrate"	"Nitrogen metabolism: nitrite => nitric oxide"	"Nitrogen metabolism: nitrogen => ammonia"	"Nitrogen metabolism: nitrous oxide => nitrogen"	"Other Reductases: TMAO reductase"	"Other Reductases: arsenate reduction, pt 1"	"Other Reductases: arsenate reduction, pt 2"	"Other Reductases: mercury reduction"	"Other Reductases: selenate/Chlorate reduction"	"Photosynthesis: Photosystem I"	"Photosynthesis: Photosystem II"	"SCFA and alcohol conversions: Alcohol production"	"SCFA and alcohol conversions: Butyrate, pt 1"	"SCFA and alcohol conversions: Butyrate, pt 2"	"SCFA and alcohol conversions: Propionate, pt 1"	"SCFA and alcohol conversions: Propionate, pt 2"	"SCFA and alcohol conversions: acetate, pt 1"	"SCFA and alcohol conversions: acetate, pt 2"	"SCFA and alcohol conversions: acetate, pt 3"	"SCFA and alcohol conversions: lactate D"	"SCFA and alcohol conversions: lactate L"	"SCFA and alcohol conversions: pyruvate => acetyl CoA v1"	"SCFA and alcohol conversions: pyruvate => acetyl CoA v2"	"SCFA and alcohol conversions: pyruvate => acetylCoA f+ formate v3"	"Sulfur metabolism: Thiosulfate oxidation by SOX complex, thiosulfate => sulfate"	"Sulfur metabolism: dissimilatory sulfate reduction (and oxidation) sulfate => sulfide"	"Sulfur metabolism: tetrathionate => thiosulfate"	"Sulfur metabolism: thiosulfate => sulfite"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"Sample_site"	"phylum_family_genome"	"family_genus_genome"	"genus_species_genome"
"STF1_22"	3.00240663559322	0	0	0.25	0.230769230769231	0	0.444444444444444	0	0	0.875	0.142857142857143	0.142857142857143	0.4	0.454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Archaea"	"p__Halobacterota"	"c__Methanomicrobia"	"o__Methanomicrobiales"	"f__Methanomicrobiaceae"	"g__Methanomicrobium"	"s__"	"F1"	"p__Halobacterota , f__Methanomicrobiaceae ( STF1_22 )"	"f__Methanomicrobiaceae , g__Methanomicrobium ( STF1_22 )"	"g__Methanomicrobium , s__ ( STF1_22 )"
"STF1_220"	3.82345827983539	0	0	0.375	0.0769230769230769	0	0.666666666666667	0	0	0	0.428571428571429	0.428571428571429	0.5	0.545454545454545	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.666666666666667	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes_A"	"c__Clostridia"	"o__Oscillospirales"	"f__CAG-382"	"g__UBA1206"	"s__"	"F1"	"p__Firmicutes_A , f__CAG-382 ( STF1_220 )"	"f__CAG-382 , g__UBA1206 ( STF1_220 )"	"g__UBA1206 , s__ ( STF1_220 )"
"STF1_221"	2.28274730038023	0	0	0.125	0.153846153846154	0	0.888888888888889	0	0.0714285714285714	0	0.285714285714286	0	0.3	0.454545454545455	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__UBA7709"	"s__"	"F1"	"p__Firmicutes_A , f__Anaerovoracaceae ( STF1_221 )"	"f__Anaerovoracaceae , g__UBA7709 ( STF1_221 )"	"g__UBA7709 , s__ ( STF1_221 )"
"STF1_222"	8.82196346666667	0.25	0	1	0.307692307692308	0.5	1	0.6	0.142857142857143	0.125	1	0.428571428571429	0.9	0.727272727272727	0	0	0.928571428571429	0.25	0	0.75	0	0	0.666666666666667	0.666666666666667	0.333333333333333	0	0.0666666666666667	0	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	"d__Bacteria"	"p__Desulfuromonadota"	"c__Desulfuromonadia"	"o__Geobacterales"	"f__Pelobacteraceae"	"g__UBA8499"	"s__"	"F1"	"p__Desulfuromonadota , f__Pelobacteraceae ( STF1_222 )"	"f__Pelobacteraceae , g__UBA8499 ( STF1_222 )"	"g__UBA8499 , s__ ( STF1_222 )"
"STF1_223"	5.08962248051948	0	0	0.125	0.0769230769230769	0	0.444444444444444	0	0	0	0.142857142857143	0	0.2	0.363636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Patescibacteria"	"c__Microgenomatia"	"o__Shapirobacterales"	"f__UBA12405"	"g__"	"s__"	"F1"	"p__Patescibacteria , f__UBA12405 ( STF1_223 )"	"f__UBA12405 , g__ ( STF1_223 )"	"g__ , s__ ( STF1_223 )"
"STF1_224"	4.49257507602339	0	0	0	0	0	0.444444444444444	0	0	0	0.142857142857143	0	0.2	0.545454545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes_A"	"c__Clostridia"	"o__4C28d-15"	"f__UBA1242"	"g__"	"s__"	"F1"	"p__Firmicutes_A , f__UBA1242 ( STF1_224 )"	"f__UBA1242 , g__ ( STF1_224 )"	"g__ , s__ ( STF1_224 )"
"STF1_225"	26.1443030545455	0	0.5	0.25	0.153846153846154	0	0.555555555555556	0.2	0	0.375	0.714285714285714	0.857142857142857	0.4	0.545454545454545	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555555555555556	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Archaea"	"p__Thermoplasmatota"	"c__Thermoplasmata"	"o__Methanomassiliicoccales"	"f__Methanomethylophilaceae"	"g__RumEn-M2"	"s__RumEn-M2 sp001421175"	"F1"	"p__Thermoplasmatota , f__Methanomethylophilaceae ( STF1_225 )"	"f__Methanomethylophilaceae , g__RumEn-M2 ( STF1_225 )"	"g__RumEn-M2 , s__RumEn-M2 sp001421175 ( STF1_225 )"
"STF1_226"	3.18558536939314	0	0	0.125	0	0.75	1	0	0	0	0.857142857142857	0.428571428571429	0.2	0.636363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.888888888888889	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes_A"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Herbinix"	"s__"	"F1"	"p__Firmicutes_A , f__Lachnospiraceae ( STF1_226 )"	"f__Lachnospiraceae , g__Herbinix ( STF1_226 )"	"g__Herbinix , s__ ( STF1_226 )"
"STF1_227"	2.9781647699115	0	0	0	0	0	0.555555555555556	0	0	0	0.571428571428571	0	0.1	0.636363636363636	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__RFN20"	"f__CAG-826"	"g__"	"s__"	"F1"	"p__Firmicutes , f__CAG-826 ( STF1_227 )"	"f__CAG-826 , g__ ( STF1_227 )"	"g__ , s__ ( STF1_227 )"
"STF1_228"	3.3200515420354	0	0	0.375	0	0.75	0.777777777777778	0.2	0	0.125	0.857142857142857	0.428571428571429	0.4	0.545454545454545	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Verrucomicrobiota"	"c__Kiritimatiellae"	"o__RFP12"	"f__UBA1067"	"g__"	"s__"	"F1"	"p__Verrucomicrobiota , f__UBA1067 ( STF1_228 )"	"f__UBA1067 , g__ ( STF1_228 )"	"g__ , s__ ( STF1_228 )"
"STF1_229"	2.4126261461039	0	0	0.375	0	0	0.444444444444444	0	0	0	0.285714285714286	0.285714285714286	0.3	0.363636363636364	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555555555555556	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Verrucomicrobiota"	"c__Lentisphaeria"	"o__UBA1407"	"f__UBA1407"	"g__"	"s__"	"F1"	"p__Verrucomicrobiota , f__UBA1407 ( STF1_229 )"	"f__UBA1407 , g__ ( STF1_229 )"	"g__ , s__ ( STF1_229 )"
"STF1_23"	3.00716482278481	0	0	0.625	0.230769230769231	0.75	1	0	0.0714285714285714	0	0.857142857142857	0.285714285714286	0.7	0.636363636363636	0	0	0	0	0	0.75	0	0	0.666666666666667	0.666666666666667	0	0	0	0	0	0	0.75	0	0.222222222222222	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Tannerellaceae"	"g__Massilibacteroides"	"s__"	"F1"	"p__Bacteroidota , f__Tannerellaceae ( STF1_23 )"	"f__Tannerellaceae , g__Massilibacteroides ( STF1_23 )"	"g__Massilibacteroides , s__ ( STF1_23 )"
"STF1_230"	4.11169814776632	0	0	0.25	0	0.25	0.777777777777778	0	0	0	0.571428571428571	0.285714285714286	0.3	0.636363636363636	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875	0	0	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes_A"	"c__Clostridia"	"o__Saccharofermentanales"	"f__Saccharofermentanaceae"	"g__"	"s__"	"F1"	"p__Firmicutes_A , f__Saccharofermentanaceae ( STF1_230 )"	"f__Saccharofermentanaceae , g__ ( STF1_230 )"	"g__ , s__ ( STF1_230 )"
"STF1_231"	21.5106436949153	0	0	0.25	0.0769230769230769	0.75	0.777777777777778	0	0	0	0.857142857142857	0.285714285714286	0.4	0.545454545454545	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625	0	0.777777777777778	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes_A"	"c__Clostridia"	"o__Christensenellales"	"f__CAG-74"	"g__DTU024"	"s__DTU024 sp001513425"	"F1"	"p__Firmicutes_A , f__CAG-74 ( STF1_231 )"	"f__CAG-74 , g__DTU024 ( STF1_231 )"	"g__DTU024 , s__DTU024 sp001513425 ( STF1_231 )"
"STF1_232"	2.18672967045455	0	0	0.125	0	0	0.555555555555556	0	0	0	0.428571428571429	0	0.2	0.545454545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Acholeplasmatales"	"f__Acholeplasmataceae_A"	"g__UBA5453"	"s__"	"F1"	"p__Firmicutes , f__Acholeplasmataceae_A ( STF1_232 )"	"f__Acholeplasmataceae_A , g__UBA5453 ( STF1_232 )"	"g__UBA5453 , s__ ( STF1_232 )"
"STF1_233"	16.9396707241379	0	0	0.5	0.461538461538462	0	0.555555555555556	0.4	0.357142857142857	0.25	0.285714285714286	0.142857142857143	0.5	0.545454545454545	0	0	0.181818181818182	0	0	0	0	0	0.666666666666667	0.666666666666667	0	0	0	0	0	0	0.375	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	"d__Bacteria"	"p__Desulfobacterota"	"c__Syntrophia"	"o__Syntrophales"	"f__Smithellaceae"	"g__UBA8904"	"s__"	"F1"	"p__Desulfobacterota , f__Smithellaceae ( STF1_233 )"	"f__Smithellaceae , g__UBA8904 ( STF1_233 )"	"g__UBA8904 , s__ ( STF1_233 )"
"STF1_234"	16.654795925	0	0	0.375	0	0	0.666666666666667	0	0.0714285714285714	0	0.571428571428571	0.285714285714286	0.4	0.636363636363636	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.777777777777778	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes_A"	"c__Clostridia"	"o__4C28d-15"	"f__DTU072"	"g__"	"s__"	"F1"	"p__Firmicutes_A , f__DTU072 ( STF1_234 )"	"f__DTU072 , g__ ( STF1_234 )"	"g__ , s__ ( STF1_234 )"
"STF1_235"	6.19742965863454	0	0	0.25	0	0.5	0.888888888888889	0.2	0	0	0.714285714285714	0.142857142857143	0.2	0.454545454545455	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222222222	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Verrucomicrobiota"	"c__Kiritimatiellae"	"o__LD1-PB3"	"f__Lenti-01"	"g__Lenti-01"	"s__"	"F1"	"p__Verrucomicrobiota , f__Lenti-01 ( STF1_235 )"	"f__Lenti-01 , g__Lenti-01 ( STF1_235 )"	"g__Lenti-01 , s__ ( STF1_235 )"
